word,lablel,lime_score
26,1,0.28945195062325996
hat,0,-0.2290493358230013
cute,1,0.03148764729102173
love,0,-0.028973552270105642
girl,1,0.11452538619195023
lol,0,-0.07313654170719561
lovee,1,0.0928149514220875
u2764,0,-0.034278393995669
gorgeous,1,0.09860580335198667
guy,0,-0.16184287691916016
Look,1,0.10466264116301341
outdoor,0,-0.16097357667145754
cute,1,0.0854849440009291
people,0,-0.09582562583826565
2,1,0.09533738483395754
smiling,0,-0.08540441930527073
closeup,1,0.03568758055752514
smile,0,-0.020841225928904302
Gorgeous,1,0.046049574269039134
people,0,-0.1976783609198358
look,1,0.1335178313523994
buddy,0,-0.04714647809141298
girl,1,0.10675943291434231
people,0,-0.3151619205914521
is,1,0.009240693524263939
outdoor,0,-0.173590890109144
pic,1,0.05635135354901758
haha,0,-0.056933715264527625
look,1,0.06693422535943402
hair,0,-0.03058033810314574
too,1,0.012837345414191419
Not,0,-0.003132568838873856
gorgeous,1,0.11888777172298615
guys,0,-0.05041318257737539
looking,1,0.06489441480599246
suit,0,-0.26638344404322334
Love,1,0.058182528505129415
people,0,-0.16079700614599374
picture,1,0.025913325504758535
smiling,0,-0.00824584980593511
beautiful,1,0.07456767790070587
Sexy,0,-0.025336619342575983
person,1,0.043556074401242074
outdoor,0,-0.13493878334338374
looking,1,0.09842389164168507
people,0,-0.1096237559982417
beautifully,1,0.10629347535182104
people,0,-0.1450469646043389
lol,1,0.06442487438609586
this,0,-0.12609833201102066
closeup,1,0.06354302831936465
life,0,-0.12113915560650472
like,1,0.1868857601895224
U0001f602,0,-0.0734061370126146
s,1,0.0931400469566779
that,0,-0.2212111986409419
person,1,0.021017813592485734
pretty,0,-0.0060404003745403384
beautiful,1,0.04127507585455868
hat,0,-0.18148135855204184
Beautiful,1,0.15086999843497728
outdoor,0,-0.3166224165096011
1,1,0.0434574034372752
people,0,-0.14421737329120898
girl,1,0.10755472902887035
standing,0,-0.03535296675130342
person,1,0.023371754020222506
baby,0,-0.07759003022004769
2,1,0.11169376555504969
beautiful,0,-0.09354714321967572
person,1,0.03445896951557326
people,0,-0.1102450356873157
Great,1,0.07591899273912146
smiling,0,-0.16381427600360945
picture,1,0.03624232199752481
beautiful,0,-0.007870805994230495
picture,1,0.04549262960827276
people,0,-0.06093013161601341
closeup,1,0.11483614768972485
3,0,-0.06633356865278496
Picture,1,0.14566983571725955
man,0,-0.5311761026679745
done,1,0.0027432364931116527
indoor,0,-0.1406986116432629
u,1,0.00010123493286991135
playing,0,-0.12747447438246706
Beautiful,1,0.14849569365758852
people,0,-0.06598944093467339
closeup,1,0.05672439274022143
people,0,-0.14776082606605184
2,1,0.26784090203220207
indoor,0,-0.14031037255823461
and,1,0.0005851240769257673
people,0,-0.07361432055093288
closeup,1,0.06907978461083923
outdoor,0,-0.27827574504365865
Gorgeous,1,0.13757164048402065
it,0,-0.17348316603031805
s,1,0.09051298279643166
people,0,-0.27662120820004443
closeup,1,0.11845903385239427
people,0,-0.07417661641728253
closeup,1,0.11146727004763841
This,0,-0.07119006553229884
Girl,1,0.1848467340990113
That,0,-0.07361716336330638
looking,1,0.08262767616565597
people,0,-0.0762140110551285
girl,1,0.13768810320833616
beautiful,0,-0.007049312994126119
closeup,1,0.02926368557320728
haha,0,-0.20692872768159848
dog,1,0.00939047905976283
there,0,-0.16466665514499462
that,1,0.24763854527137846
outdoor,0,-0.30181964329996436
love,1,0.08527758543200165
indoor,0,-0.015425875066762433
Gorgeous,1,0.07937637439403283
smiling,0,-0.02477240029388652
Gorgeous,1,0.095754688988778
people,0,-0.028239628367624923
Girl,1,0.056323298832884325
outdoor,0,-0.16363629477096242
Michael,1,0.008470898522794215
people,0,-0.0818571274221337
3,1,0.10593333662980281
it,0,-0.19550674560518655
1,1,0.07336742973307091
people,0,-0.07036437289852278
gorgeous,1,0.10135477677176653
outdoor,0,-0.17996507200077108
beauty,1,0.11450478192705708
people,0,-0.10053319008207645
girl,1,0.08613085832184907
indoor,0,-0.017547520599687408
girl,1,0.11969243044478149
like,0,-0.2414225808524722
that,1,0.23632731146100866
This,0,-0.1630914968134357
picture,1,0.18895030894926154
outdoor,0,-0.17837144224669332
closeup,1,0.10073516557494837
smile,0,-0.2078712077782566
2,1,0.2095670793558341
indoor,0,-0.02732198021809101
beautiful,1,0.10701804292015936
suit,0,-0.33375170885665534
great,1,0.07427806314667841
closeup,0,-0.0547216919826531
U0001f602,0,-0.05934028112959044
gorgeous,1,0.055412337523260254
love,0,-0.07468038162285066
picture,1,0.04038708151704409
alike,0,-0.2538458315532565
look,1,0.12236489111552955
That,0,-0.18112881413842763
closeup,1,0.12507382781385448
lol,0,-0.08382675803111839
all,1,0.0005033815763620245
people,0,-0.13843500849419535
2,1,0.2540613339145011
selfie,0,-0.05869765221617819
Look,1,0.08312747045307872
Lol,0,-0.07797216058868339
pic,1,0.022277264853289687
cute,0,-0.016564126188631095
1,1,0.02293247545350732
smiling,0,-0.05758171121036596
dress,1,0.10178786856306468
3,0,-0.1750543317692526
person,1,0.041695066705680746
outdoor,0,-0.23432050068842056
one,1,0.006025933833767627
buddy,0,-0.20294728784398192
girl,1,0.22223599618010728
people,0,-0.18149973906144448
looking,1,0.10733699819502336
miss,0,-0.1410944593784707
hit,1,0.0004915954574973236
THERE,0,-0.1224886879352257
says,1,0.23142131623271567
love,0,-0.08142344328313235
2,1,0.18575662558022532
baby,0,-0.0553408383642089
cutie,1,0.04732720916241233
That,0,-0.05224503597506302
Gorgeous,1,0.26329794572576803
outdoor,0,-0.21878104959624237
one,1,0.021517916638158364
smiling,0,-0.062288347131149654
person,1,0.0365257794119963
That,0,-0.08496057447123456
s,1,0.11920917269037413
smile,0,-0.18423204476748917
1,1,0.013544178755887152
smiling,0,-0.046295062420996506
1,1,0.030338853490157146
outdoor,0,-0.1918105408273357
closeup,1,0.09936695781669028
closeup,0,-0.05487132143090955
ever,1,0.0004282987330026976
that,0,-0.06638978116095856
u2019s,1,0.09438782538378493
outdoor,0,-0.0969095964555902
love,1,0.16834068245341172
people,0,-0.056482243617592215
this,1,0.022047102523246858
this,0,-0.16224202323034742
awesome,1,0.00478915340074992
That,0,-0.14674403562239846
s,1,0.28929802833728363
like,0,-0.13468041733989589
closeup,1,0.14495136413517667
outdoor,0,-0.23109252678058959
Girl,1,0.12964222990203464
indoor,0,-0.0612919565034549
closeup,1,0.07194222533201584
people,0,-0.1600086664294952
look,1,0.13488094059155803
nice,0,-0.09481848137034347
Picture,1,0.02532106123557778
lol,0,-0.08313083663087341
yes,1,0.00044772369534157547
outdoor,0,-0.06867168014967819
smiling,1,0.06616100038080631
miss,0,-0.030554801355789606
love,1,0.05065705367754809
That,0,-0.0791317007880365
s,1,0.101782160571997
people,0,-0.15981088986794192
2,1,0.2883126412635653
people,0,-0.1119651732277453
that,1,0.14602780649134606
nice,0,-0.05816497742334434
love,1,0.1090894591593275
absolutely,0,-0.004244129722983452
gorgeous,1,0.044431019519913614
liked,0,-0.2984991202277841
look,1,0.1143395233740313
indoor,0,-0.02327510596632158
beauty,1,0.09486500078096266
outdoor,0,-0.17852983551578624
beautiful,1,0.1262534489456063
this,0,-0.1338205294076987
love,1,0.14164173532767357
Love,0,-0.09057704688412685
cute,1,0.04384481231818129
play,0,-0.21881666113276887
closeup,1,0.09658492544587804
haha,0,-0.16942828681246427
2,1,0.21913908071346797
shit,0,-0.14727029444879586
beauty,1,0.11180051590945614
people,0,-0.04410041905608028
2,1,0.08523735790057964
smiling,0,-0.18528264780868942
The,1,0.00019713693514005346
smiling,0,-0.056618968607810384
closeup,1,0.07879572573853447
like,0,-0.246310317840274
girl,1,0.14379414425794754
selfie,0,-0.046234641561929475
Gorgeous,1,0.13403056526131366
it,0,-0.17154074984773235
dress,1,0.17089357535242652
outdoor,0,-0.29244327419740956
1,1,0.028329625443108995
people,0,-0.06510147895547394
2,1,0.06808844697118781
THAT,0,-0.12078372252617114
LOOK,1,0.08864004531751372
Nice,0,-0.18594070909822266
pic,1,0.056863040101167855
4,0,-0.07018609971976936
s,1,0.06813681113928238
It,0,-0.09248794161580534
You,1,0.02655378055746705
likes,0,-0.08311097596183545
beautiful,1,0.12259320385853902
people,0,-0.07325967465380873
cute,1,0.12222394011600711
Buddy,0,-0.1628796372770241
love,1,0.05152520291283708
hat,0,-0.13539360693506064
girls,1,0.23911318068653148
standing,0,-0.1326484344179595
Love,1,0.01412712090517694
guys,0,-0.21015097177530864
it,1,0.0346644404107194
people,0,-0.11713113889524827
pic,1,0.0768242177093697
me,0,-0.009406549652387415
you,1,0.0207366387452169
Lol,0,-0.06257859683814788
closeup,1,0.07181901010395916
smiling,0,-0.1850351906619144
little,1,0.0002163417811063171
That,0,-0.0387306754943138
You,1,0.0959914775787434
smiling,0,-0.08367048848688485
1,1,0.05851217319629811
indoor,0,-0.0897842031003228
closeup,1,0.12103677363252523
nice,0,-0.1860880647667128
closeup,1,0.14546761516292606
Love,0,-0.08043657060737545
person,1,0.020846112047411047
hot,0,-0.025284773293282468
girl,1,0.09212171718241574
people,0,-0.13856407318740752
pic,1,0.057768738469558246
like,0,-0.039442054956773394
You,1,0.0732911106307404
that,0,-0.043650501498355435
closeup,1,0.135206024661281
selfie,0,-0.06368837304393692
person,1,0.0032886905280264827
people,0,-0.025351227658964488
youu,1,0.06675811618892243
people,0,-0.25710827132239633
shoes,1,0.006220746612038018
people,0,-0.31039162012540344
s,1,0.0671369666105079
outdoor,0,-0.13098384857364412
look,1,0.09179437580929871
cute,0,-0.03246968537419261
perfect,1,0.06464970306237847
U0001f602,0,-0.13412556311664073
closeup,1,0.10956978583017125
like,0,-0.20296002689448525
r2,1,0.01233206100423228
people,0,-0.12267113842721386
closeup,1,0.1351465124857528
indoor,0,-0.09830209515012764
look,1,0.0793547226631925
3,0,-0.05424465790146944
girl,1,0.2178436674016649
liked,0,-0.3111297174772452
look,1,0.08590207142957548
outdoor,0,-0.13004580409667973
people,1,0.0727693663155437
This,0,-0.1347892575915368
closeup,1,0.1320634845572157
3,0,-0.17168804092230874
person,1,0.025666025044432963
indoor,0,-0.03428163962126229
beautiful,1,0.13196675578813066
handsome,0,-0.08176132605377705
guy,1,0.07528238598979098
outdoor,0,-0.1939769377801362
Gorgeous,1,0.17878574087751112
everyday,0,-0.00635402238017462
closeup,1,0.03510089879319969
hat,0,-0.22987771522505274
closeup,1,0.10491712967164243
nice,0,-0.10088955608398513
look,1,0.084783408631164
That,0,-0.16262601833764687
girl,1,0.1980964063319703
brother,0,-0.5813420868682123
1,1,0.025647205606862802
love,0,-0.17149692035299685
present,1,0.00397489104816275
smiling,0,-0.02082425045607841
look,1,0.05226111382175856
life,0,-0.1638290510684974
closeup,1,0.17065037614902828
play,0,-0.2377930670790726
closeup,1,0.15064284263211888
Smile,0,-0.07244726703065707
beautiful,1,0.09980895754466991
That,0,-0.08766285911399986
says,1,0.2912365367675248
1,0,-0.018014337855790517
Testing,1,0.0007400093500126666
people,0,-0.1585700175560193
closeup,1,0.1594859927907071
U0001f602,0,-0.09748496538144934
girl,1,0.1392895953782939
well,0,-0.10727224860337048
that,1,0.17217220649865503
it,0,-0.08415043430602033
DW,1,0.019735001679188426
people,0,-0.2507962066852395
people,0,-0.07687036601127333
closeup,1,0.1092905599038732
a,0,-0.005089970414602779
person,1,0.02352839850644498
people,0,-0.12593828578884755
2,1,0.22389048569534306
life,0,-0.10606056388949053
girl,1,0.21729181929599026
guys,0,-0.13671726162662504
love,1,0.08656372637360012
like,0,-0.18733955754845794
love,1,0.10276108340874768
sara,0,-0.005938702075631898
girls,1,0.14474903813939044
there,0,-0.281628952763094
ufe0f,1,0.0062032547435384045
people,0,-0.11468498075456679
look,1,0.1049584211994758
Lol,0,-0.08243369673645445
right,1,0.0012395345197812985
It,0,-0.15238705747501408
mom,1,0.1119702713471584
indoor,0,-0.06356548669461026
love,1,0.05897599745174505
outdoor,0,-0.1810541023022443
closeup,1,0.19342288206778843
Oh,0,-0.004394706339464792
1,1,0.025677892289984672
life,0,-0.266558258682309
great,1,0.09713793041498922
people,0,-0.18578915845681374
you,1,0.010438284657988578
indoor,0,-0.0845307789878466
closeup,1,0.026164799104529887
outdoor,0,-0.13082206242904726
Look,1,0.09375910324521894
It,0,-0.04169611858898465
pretty,1,0.0844628084418422
people,0,-0.1433002689964395
baby,1,0.07704036822267599
indoor,0,-0.04933263057717111
2,1,0.11680480903216013
people,0,-0.13993563679107646
2,1,0.2688351850458027
selfie,0,-0.09609072603156993
U0001f52a,1,0.00156378907925065
indoor,0,-0.0757933288424802
closeup,1,0.14661408060933817
sir,0,-0.3352960583784839
gorgeous,1,0.18358594933444292
1,0,-0.016598196644176222
that,1,0.0007982478451682329
horseshit,0,-0.17330777818490306
t,1,0.013549232975336696
life,0,-0.1221474464248048
beautiful,1,0.11963960586409463
outdoor,0,-0.22793375200738467
closeup,1,0.11674081640397958
like,0,-0.07092710753736209
cute,1,0.12205493320264263
standing,0,-0.06129322695828816
miss,1,0.07045612816400894
people,0,-0.33511177787764956
U0001f499,1,5.987447035903287e-05
people,0,-0.10941896940765035
girls,1,0.13771586362310195
this,0,-0.14988158026841508
Just,1,0.0010083987317942994
3,0,-0.14092138049342165
2,1,0.13715581857398979
Nice,0,-0.11592953368666004
Pretty,1,0.056488828963626864
indoor,0,-0.13610408564295223
the,1,0.00071940391736314
Miss,0,-0.04343539187926093
Beautiful,1,0.040869086997601146
shit,0,-0.09029874840180807
look,1,0.11569748436094213
man,0,-0.22318586464569676
closeup,1,0.16461510881361185
smiling,0,-0.06948405519111789
person,1,0.04996107277741465
people,0,-0.2657143396400656
and,1,0.011802733564727164
Love,0,-0.09757878511853106
2,1,0.1777526963917134
people,0,-0.07951913437087708
closeup,1,0.10239612703583038
outdoor,0,-0.07242023302322274
love,1,0.07101296263951627
family,0,-0.04568536559475182
Beautiful,1,0.05300058649382614
people,0,-0.09155675100152252
closeup,1,0.10696834165630047
like,0,-0.2082617275404756
picture,1,0.10220570069124708
outdoor,0,-0.44254825484941024
nature,1,0.01714201999476591
people,0,-0.07374249904649191
closeup,1,0.11900479688263127
This,0,-0.04532945995545202
girl,1,0.14103447098613453
like,0,-0.17784001491071785
closeup,1,0.12216895497811603
love,0,-0.017704385462947066
closeup,1,0.08731873384786272
It,0,-0.04610286443963209
Love,1,0.11863999351007758
1,0,-0.014105145739435741
picture,1,0.017553421824789667
guy,0,-0.09529737357593071
beauty,1,0.09674718398662177
people,0,-0.19308207248467743
2,1,0.04471071609796656
indoor,0,-0.08303225752534195
closeup,1,0.13690181744517094
there,0,-0.1867464567301605
2,1,0.1121364259753184
like,0,-0.37870754520677163
flower,1,0.08897362830877033
people,0,-0.10058540067201145
mom,1,0.032486268963040514
that,0,-0.16960867851157452
1,1,0.10507064255840703
This,0,-0.07714475282122384
says,1,0.2473024257799361
That,0,-0.35898305342569653
cute,1,0.03288165044112711
outdoor,0,-0.3384024903290449
pic,1,0.0289673408414944
This,0,-0.13605654164043948
Look,1,0.08538904420122324
person,0,-0.009278758267755826
Cheryl,1,0.000445634112608369
outdoor,0,-0.16503578234434252
great,1,0.042624576287244365
smiling,0,-0.04231315051846998
gorgeous,1,0.05395778975054154
outdoor,0,-0.3826910128602311
sweetie,1,0.11882253757857102
people,0,-0.11199556287771158
gorgeous,1,0.09577255387079758
seen,0,-0.10623749034902186
GORGEOUS,1,0.27330855482665073
people,0,-0.06471373833307269
3,1,0.12151587323463317
nice,0,-0.2932920744215107
s,1,0.14419143763804543
Well,0,-0.02824466603127166
girl,1,0.0896935205529977
indoor,0,-0.11787708015742411
look,1,0.0614385454610649
Well,0,-0.2927766317200643
1,1,0.05746390246911312
Nice,0,-0.10474230818185121
pic,1,0.06699788168657259
person,0,-0.016723357067829302
heath,1,0.0005235121946426476
people,0,-0.07636163790944929
2,1,0.16593121469141608
people,0,-0.1235952796922911
girl,1,0.1842680438240287
people,0,-0.25135103582495466
so,1,0.00902468068945106
shit,0,-0.07619429789411751
girl,1,0.19071785776043185
people,0,-0.07054028117293402
closeup,1,0.0989869609025248
Man,0,-0.18048389521414013
closeup,1,0.11317860243769169
dude,0,-0.20262014807851342
look,1,0.14392241619860827
son,0,-0.17941062151166806
people,1,0.11353327718697369
outdoor,0,-0.26243466112284847
nature,1,0.047411767003190566
like,0,-0.18919236506790565
girls,1,0.12965969576861217
people,0,-0.2789128299375009
U0001f629,1,0.06631199119714475
it,0,-0.11305905223408458
mom,1,0.06414928930936839
It,0,-0.04301883568339915
girl,1,0.07281656155574216
person,0,-0.016718591659071757
good,1,0.0009398566354198598
This,0,-0.14092393182732707
like,1,0.14935575276898952
people,0,-0.034567224892975604
love,1,0.07454159165497108
beer,0,-0.4847280732194052
2,1,0.07485299289137431
like,0,-0.1153604493379353
look,1,0.16105600111045484
people,0,-0.13179934630469636
picture,1,0.0522250263767712
outdoor,0,-0.12143163978656159
Gorgeous,1,0.17734448298578914
baby,0,-0.15279042975648918
person,1,0.06864210860261244
There,0,-0.17818004603769236
person,1,0.0899908956777538
That,0,-0.07095171945374933
s,1,0.0918332472202369
outdoor,0,-0.3462983537294655
nature,1,0.04545808152157545
baby,0,-0.14965384389181344
person,1,0.0661868394453822
people,0,-0.23543888079271705
Girl,1,0.16054407658816072
people,0,-0.14236247234637034
looking,1,0.09448694460610628
outdoor,0,-0.21491314534406464
nature,1,0.0740270789417363
bitch,0,-0.15182335947690984
xe9,1,0.0009158950058982083
like,0,-0.060710092839105244
cute,1,0.05356737015190625
love,0,-0.033340514021844646
closeup,1,0.07596479783301031
handsome,0,-0.1698286219426419
beauty,1,0.22499998262512294
3,0,-0.11286137536955443
1,1,0.04649745897475344
that,0,-0.2762293068762127
1,1,0.024675736902549993
guys,0,-0.20612616272025713
pic,1,0.11549063719055089
me,0,-0.08248401942890529
girly,1,0.0859861881706984
1,0,-0.0168786696174672
The,1,0.0022462746758075127
3,0,-0.09592144820576355
person,1,0.07348569450017434
people,0,-0.07284789668096434
2,1,0.1169191249799069
like,0,-0.06106272157364822
girl,1,0.1416720330439748
people,0,-0.07264377487498477
new,1,0.017600246356566575
outdoor,0,-0.20859520161173964
water,1,0.014546386695134689
shit,0,-0.13134524195795264
girl,1,0.18765764712183583
like,0,-0.06851341246443204
closeup,1,0.12094816749588824
outdoor,0,-0.22397774894648478
people,1,0.014466188908500488
sweet,0,-0.04289702068226798
pic,1,0.08371398855966451
people,0,-0.11660056173554774
dress,1,0.09679221793719703
that,0,-0.4376453837008406
1,1,0.03453159981077185
THAT,0,-0.1170968442634124
cute,1,0.11407173958091438
car,0,-0.22499428754636827
love,1,0.08608221098982793
closeup,0,-0.05465312243703224
Abbey,1,0.0003534753937627413
nice,0,-0.09393742794541288
nature,1,0.06622507078791473
This,0,-0.17947116549136763
was,1,0.0019465773857861698
hat,0,-0.25365812531427623
s,1,0.0638400998125462
you,0,-0.02813978097064205
closeup,1,0.05335494213713582
smiling,0,-0.0771529962915049
pic,1,0.0786658848953501
It,0,-0.13594834957033303
s,1,0.2666549445253264
U0001f60d,0,-0.04710602282871136
girl,1,0.08185135695065593
beautiful,0,-0.008421807333592525
closeup,1,0.03694629133019328
Life,0,-0.17447899495457658
closeup,1,0.08676658702880237
outdoor,0,-0.19409772633181574
gorgeous,1,0.08943941429689652
sweet,0,-0.07483474751714261
person,1,0.04261481511034268
lol,0,-0.07202748726013825
great,1,0.009377237382602056
like,0,-0.10800309470751467
girl,1,0.11886189148677626
It,0,-0.40162745299147207
1,1,0.014414674284844468
people,0,-0.17764336524015237
pic,1,0.07669062763515308
people,0,-0.13077670751227957
picture,1,0.061496474243676914
sky,0,-0.2251874826178779
2,1,0.1543041537974282
smiling,0,-0.05094790942171054
closeup,1,0.08152776340386295
people,0,-0.22487369364597848
closeup,1,0.12864489105509339
people,0,-0.14704411610410184
girls,1,0.2037911107207176
outdoor,0,-0.26313386769605607
last,1,0.013466070337185542
person,0,-0.011536954549500602
WhT,1,0.002982976749312195
people,0,-0.1782243142162725
them,1,0.006738855646967976
person,0,-0.011764675867219205
Gorgeous,1,0.045054885146234805
YOU,0,-0.06275583868174321
TO,1,0.05204193584639936
people,0,-0.0859120412028355
girl,1,0.13719355184576867
closeup,0,-0.05537010315620511
beard,0,-0.29944775088644865
people,1,0.0540076984604815
outdoor,0,-0.1298802312845353
girlie,1,0.14571986666645348
That,0,-0.04513900857899874
s,1,0.09350057988734672
Me,0,-0.046753565794827624
2,1,0.13003365522424795
people,0,-0.1131912168603047
Beautiful,1,0.12939807999970504
outdoor,0,-0.11948685256003927
more,1,0.016626498807907064
U0001f602,0,-0.12089058390947918
girl,1,0.23734616025977853
outdoor,0,-0.21410236227487245
babies,1,0.08032084371021483
3,0,-0.035750041520007006
look,1,0.12615585985353128
Love,0,-0.1820406125176728
person,1,0.05787344932573372
life,0,-0.14188365280301074
Lol,1,0.04971279612875956
people,0,-0.45882713209999504
have,1,0.001525029104520479
people,0,-0.45889035542971046
going,1,0.003793349385294872
LIFE,0,-0.1434986211456787
says,1,0.18265439668956798
Smile,0,-0.09661178341994353
Gorgeous,1,0.11312523509050225
3,0,-0.06461096413505653
beautiful,1,0.10676001250161407
people,0,-0.05496968883048855
beautiful,1,0.09767697411894095
outdoor,0,-0.4002399049386
flower,1,0.12053971634758659
Love,0,-0.058990809405736616
1,1,0.02610217567172702
outdoor,0,-0.14946809071411846
people,1,0.09576725801807363
outdoor,0,-0.22200143075017925
water,1,0.006756751581875175
guys,0,-0.12477090102497054
beaut,1,0.1310906937806203
people,0,-0.158210871127436
black,1,0.014667170673079809
Like,0,-0.10872287300600035
miss,1,0.19756291568466672
there,0,-0.26978256603254663
1,1,0.03826680396442842
lovee,0,-0.026780311070436078
great,1,0.030025776642990304
Car,0,-0.14469721994453952
girl,1,0.17975425482092994
people,0,-0.3298625082002787
pic,1,0.09377936203048458
indoor,0,-0.10355583379649042
closeup,1,0.12130980046923263
guys,0,-0.16604036770269515
closeup,1,0.08869639483955741
people,0,-0.09795943452924523
2,1,0.05327274660198234
Grammy,0,-0.00018419271754538104
girl,1,0.07750075866595635
people,0,-0.124598386411747
2,1,0.2616385478758834
like,0,-0.02253492920670316
Girl,1,0.07075905716129688
like,0,-0.1552752253347583
ha,1,0.024098163804761815
people,0,-0.11528515023529748
Great,1,0.04209617474916115
This,0,-0.12730371049162897
great,1,0.05901461025257839
likes,0,-0.1382774300643132
cute,1,0.11929921817289384
guys,0,-0.11016571518723786
Sweetie,1,0.06463476184454171
guys,0,-0.0838781737137419
look,1,0.09454191961548736
beard,0,-0.6603926006907982
Great,1,0.02958005102166604
hat,0,-0.18674847062170463
girl,1,0.19100297107229142
people,0,-0.27662120820004443
closeup,1,0.11845903385239427
U0001f602,0,-0.039834764142699625
that,1,0.06869250190322401
outdoor,0,-0.1065291369058625
Love,1,0.0761096757222409
closeup,0,-0.03286072000997964
looking,1,0.04332421574221786
nice,0,-0.28915413347305796
1,1,0.05778542454862672
Love,0,-0.09757878511853106
2,1,0.1777526963917134
outdoor,0,-0.29551686939291694
gorgeous,1,0.15321185745089255
people,0,-0.14190508570485078
2,1,0.2682149524819643
car,0,-0.27880302639614757
awesome,1,0.011740472858962748
handsome,0,-0.211416271024261
Love,1,0.131591880032479
Ahaha,0,-0.1454385808737542
2,1,0.07755927350779897
love,0,-0.02460864764593943
gorgeous,1,0.09226764417382761
people,0,-0.12390344678567146
Gorgeous,1,0.18913303183771946
outdoor,0,-0.2036530952549698
Steele,1,0.013029085775169338
outdoor,0,-0.2005579476093603
she,1,0.011110057190998224
That,0,-0.10973104052978119
dress,1,0.07174443682642628
this,0,-0.10559460167725816
beautiful,1,0.12964440532473614
selfie,0,-0.06368837304393692
person,1,0.0032886905280264827
man,0,-0.1757439628534353
people,1,0.14312457699708384
outdoor,0,-0.12626783342489584
gorgeous,1,0.1569159938969756
selfie,0,-0.1086361024518638
Wow,1,0.000693579979575138
outdoor,0,-0.2681395039367063
1,1,0.045190746429113415
smiling,0,-0.06173170725030324
closeup,1,0.06516434319708453
there,0,-0.1789672243511506
says,1,0.2794101874969348
people,0,-0.038122689211985
beautiful,1,0.0829652402967602
That,0,-0.24922436295366646
girl,1,0.09843044760332048
standing,0,-0.052348661605770216
girl,1,0.12451735837216933
3,0,-0.10113436830986647
closeup,1,0.09243793376494819
Dude,0,-0.0866208453191833
Girl,1,0.1780513131183569
people,0,-0.10047985606020877
3,1,0.18542016407093362
hahahaha,0,-0.1584049310987893
2,1,0.08679351150578335
That,0,-0.0547232974458594
people,1,0.16175489757910913
man,0,-0.36452853249211375
person,1,0.04318239534993687
you,0,-0.1082624854921928
u,1,0.008346949711387608
selfie,0,-0.0956796653493763
and,1,0.001375551167356041
all,0,-5.193284747895758e-32
book,1,7.78328369224509e-32
That,0,-0.23739557831473443
girl,1,0.16642231125213947
outdoor,0,-0.4974100609248497
look,1,0.13555414984394662
outdoor,0,-0.21413348914903343
U0001f923,1,0.05219460989424947
selfie,0,-0.05871817343451862
1,1,0.005836709572881811
That,0,-0.22537914422215402
Wow,1,0.004545594317634381
That,0,-0.20088691783869186
closeup,1,0.15133171580587002
you,0,-0.12945393289104293
4,1,0.1618261157170301
hat,0,-0.1733799323443913
love,1,0.15773331540841729
smile,0,-0.15922754025818092
Look,1,0.14490190060982225
people,0,-0.0698742040529265
girl,1,0.06195965261948675
man,0,-0.1043289053001194
girls,1,0.14026597241628788
man,0,-0.11408527652218718
beautiful,1,0.19929186779319719
Miss,0,-0.14056417659165174
come,1,0.000310030228642262
well,0,-0.016154725435198632
closeup,1,0.037570249617924205
this,0,-0.125671436572534
1,1,0.06402162141605502
outdoor,0,-0.2462105322422213
closeup,1,0.10408399756940052
This,0,-0.0830660593671392
closeup,1,0.0998817470798099
Well,0,-0.09459017727168477
tonight,1,0.03917652535713132
pretty,0,-0.03798373440863337
closeup,1,0.06251893786348067
Love,0,-0.09611297796591031
2,1,0.16581600749800365
That,0,-0.11516814923118787
IS,1,0.015243311469255616
people,0,-0.11770876555901975
closeup,1,0.13487419280638058
people,0,-0.1627187132124968
2,1,0.2961200687343875
people,0,-0.1271955967999689
2,1,0.16586462005808666
love,0,-0.05457039471831056
1,1,0.023411415921032994
indoor,0,-0.020582967919652945
miss,1,0.07740405734951218
outdoor,0,-0.17610947636008437
closeup,1,0.19252689316483962
This,0,-0.15224558681927777
nice,0,-0.03705063562795516
Gorgeous,1,0.08632735826543828
boy,0,-0.20100980560848092
you,1,0.010381179728849266
people,0,-0.15134577881696262
2,1,0.05190635796532213
This,0,-0.072915548490663
beauty,1,0.1361963136074279
people,0,-0.19838126655055588
closeup,1,0.13009713061106826
hat,0,-0.15650434869210728
smiling,1,0.11595241578808946
It,0,-0.18206560872614236
closeup,1,0.12793231236216185
just,0,-6.408401429641759e-32
and,1,1.3781799129041386e-31
outdoor,0,-0.22287802232560247
look,1,0.07753349492692885
closeup,0,-0.049963043734891605
Gorgeous,1,0.07144092169164529
people,0,-0.12042484083247591
2,1,0.03254116197039215
shit,0,-0.16677236339738793
closeup,1,0.13944640765699776
U0001f602,0,-0.16150249577116046
closeup,1,0.10287071490123094
hat,0,-0.20621090968229688
miss,1,0.10939227069645253
outdoor,0,-0.170764709778562
smiling,1,0.07072737075506544
sweet,0,-0.09255212244779092
closeup,1,0.13072659572736162
outdoor,0,-0.2893642060223617
s,1,0.0956792140517753
man,0,-0.10914370296055288
look,1,0.08679992402451674
people,0,-0.10114365935326267
Beautiful,1,0.08483610295491811
It,0,-0.13516848561658473
looking,1,0.13623795214775292
smiling,0,-0.08588055375225838
1,1,0.04247093425991353
outdoor,0,-0.2397663669392959
look,1,0.11248333909400725
smiling,0,-0.02651341455303504
closeup,1,0.09094228323136863
suit,0,-0.19043345441619072
people,1,0.13937661330262285
